,ID,Item Description,Weight,Delivery_Date,Destination_Country,destination_iso_country,Manufacturing_site,Mode,source,departure,source_mode,arrival,destination,destination_mode,total_num_of_transports,dist_arrival_to_destination,dist_departure_to_arrival,dist_source_to_departure,emissions_source_to_departure,emissions_departure_to_arrival,emissions_arrival_to_destination,total_emissions
227,83087,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",43.571,17-10-2012,Cameroon,CM,"Cipla, Kurkumbh, India",Air,POINT (18.409640000000024 74.48261000000008),POINT (18.226944 74.590833),Road,POINT (3.8360400199890137 11.523500442504885),POINT (3.8467500000000427 11.520260000000064),Road,3,2.600569177,4369.815259,19.54068127,179.646882,7806.286046,23.90828332,8009.841211
228,85907,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",4.486,17-10-2012,Cameroon,CM,"Cipla, Kurkumbh, India",Air,POINT (18.409640000000024 74.48261000000008),POINT (18.226944 74.590833),Road,POINT (3.8360400199890137 11.523500442504885),POINT (3.8467500000000427 11.520260000000064),Road,3,2.600569177,4369.815259,19.54068127,18.4961537,803.7226412,2.461558353,824.6803533
229,82494,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",7.666,24-07-2012,Nigeria,NG,"Cipla, Goa, India",Air,POINT (15.359210000000076 73.93967000000004),POINT (15.3808 73.831398),Road,POINT (9.006790161132812 7.263169765472412),POINT (9.063440000000071 7.462280000000021),Road,3,,4501.598773,13.45632371,21.76595347,1414.879504,,1436.645457
230,83064,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",4.809,14-08-2012,Nigeria,NG,"Cipla, Goa, India",Air,POINT (15.359210000000076 73.93967000000004),POINT (15.3808 73.831398),Road,POINT (9.006790161132812 7.263169765472412),POINT (9.063440000000071 7.462280000000021),Road,3,,4501.598773,13.45632371,13.65411821,887.5757284,,901.2298466
231,83573,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",11.636,16-02-2012,Nigeria,NG,"Cipla, Goa, India",Air,POINT (15.359210000000076 73.93967000000004),POINT (15.3808 73.831398),Road,POINT (9.006790161132812 7.263169765472412),POINT (9.063440000000071 7.462280000000021),Road,3,,4501.598773,13.45632371,33.03791215,2147.604736,,2180.642648
232,22116,"HIV 1/2, Stat-Pak HIV, Kit, 20 Tests",0.972,08-10-2012,Nigeria,NG,Chembio Diagnostics Sys. Inc.,Air,POINT (40.81761800000004 -72.96292299999999),POINT (40.821899 -72.8694),Road,POINT (9.006790161132812 7.263169765472412),POINT (9.063440000000071 7.462280000000021),Road,3,,5297.960153,,,211.134308,,211.134308
233,14571,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",1.303,27-11-2012,Nigeria,NG,"Alere Medical Co., Ltd.",Air,POINT (39.71314800000005 -105.13449399999996),POINT (39.64390182495117 -105.26799774169922),Road,POINT (9.006790161132812 7.263169765472412),POINT (9.063440000000071 7.462280000000021),Road,3,,6981.410606,15.8510321,4.357971808,372.9678988,,377.3258706
234,25967,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",1.303,27-11-2012,Nigeria,NG,"Alere Medical Co., Ltd.",Air,POINT (39.71314800000005 -105.13449399999996),POINT (39.64390182495117 -105.26799774169922),Road,POINT (9.006790161132812 7.263169765472412),POINT (9.063440000000071 7.462280000000021),Road,3,,6981.410606,15.8510321,4.357971808,372.9678988,,377.3258706
235,28471,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",1.352,09-11-2012,Nigeria,NG,"Alere Medical Co., Ltd.",Air,POINT (39.71314800000005 -105.13449399999996),POINT (39.64390182495117 -105.26799774169922),Road,POINT (9.006790161132812 7.263169765472412),POINT (9.063440000000071 7.462280000000021),Road,3,,6981.410606,15.8510321,4.521855629,386.9935527,,391.5154083
236,30629,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",0.295,08-11-2012,Nigeria,NG,"Alere Medical Co., Ltd.",Air,POINT (39.71314800000005 -105.13449399999996),POINT (39.64390182495117 -105.26799774169922),Road,POINT (9.006790161132812 7.263169765472412),POINT (9.063440000000071 7.462280000000021),Road,3,,6981.410606,15.8510321,0.986647493,84.44016128,,85.42680877
237,36203,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",1.426,08-11-2012,Nigeria,NG,"Alere Medical Co., Ltd.",Air,POINT (39.71314800000005 -105.13449399999996),POINT (39.64390182495117 -105.26799774169922),Road,POINT (9.006790161132812 7.263169765472412),POINT (9.063440000000071 7.462280000000021),Road,3,,6981.410606,15.8510321,4.769353644,408.1751525,,412.9445061
238,43714,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",3.886,30-08-2012,Nigeria,NG,"Alere Medical Co., Ltd.",Air,POINT (39.71314800000005 -105.13449399999996),POINT (39.64390182495117 -105.26799774169922),Road,POINT (9.006790161132812 7.263169765472412),POINT (9.063440000000071 7.462280000000021),Road,3,,6981.410606,15.8510321,12.99699037,1112.320226,,1125.317217
239,64108,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",1.352,06-11-2012,Nigeria,NG,"Alere Medical Co., Ltd.",Air,POINT (39.71314800000005 -105.13449399999996),POINT (39.64390182495117 -105.26799774169922),Road,POINT (9.006790161132812 7.263169765472412),POINT (9.063440000000071 7.462280000000021),Road,3,,6981.410606,15.8510321,4.521855629,386.9935527,,391.5154083
240,64319,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",1.352,07-11-2012,Nigeria,NG,"Alere Medical Co., Ltd.",Air,POINT (39.71314800000005 -105.13449399999996),POINT (39.64390182495117 -105.26799774169922),Road,POINT (9.006790161132812 7.263169765472412),POINT (9.063440000000071 7.462280000000021),Road,3,,6981.410606,15.8510321,4.521855629,386.9935527,,391.5154083
241,69528,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",1.303,27-11-2012,Nigeria,NG,"Alere Medical Co., Ltd.",Air,POINT (39.71314800000005 -105.13449399999996),POINT (39.64390182495117 -105.26799774169922),Road,POINT (9.006790161132812 7.263169765472412),POINT (9.063440000000071 7.462280000000021),Road,3,,6981.410606,15.8510321,4.357971808,372.9678988,,377.3258706
242,70788,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",1.533,01-08-2012,Nigeria,NG,"Alere Medical Co., Ltd.",Air,POINT (39.71314800000005 -105.13449399999996),POINT (39.64390182495117 -105.26799774169922),Road,POINT (9.006790161132812 7.263169765472412),POINT (9.063440000000071 7.462280000000021),Road,3,,6981.410606,15.8510321,5.127222396,438.8026008,,443.9298232
243,71382,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",1.303,29-11-2012,Nigeria,NG,"Alere Medical Co., Ltd.",Air,POINT (39.71314800000005 -105.13449399999996),POINT (39.64390182495117 -105.26799774169922),Road,POINT (9.006790161132812 7.263169765472412),POINT (9.063440000000071 7.462280000000021),Road,3,,6981.410606,15.8510321,4.357971808,372.9678988,,377.3258706
244,80090,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",0.542,28-11-2012,Nigeria,NG,"Alere Medical Co., Ltd.",Air,POINT (39.71314800000005 -105.13449399999996),POINT (39.64390182495117 -105.26799774169922),Road,POINT (9.006790161132812 7.263169765472412),POINT (9.063440000000071 7.462280000000021),Road,3,,6981.410606,15.8510321,1.812755733,155.1409065,,156.9536622
245,82487,"Efavirenz 600mg, tablets, 30 Tabs",4.944,09-07-2012,Nigeria,NG,Hetero Unit III Hyderabad IN,Air,POINT (17.536240313743992 78.23503560850763),POINT (17.627199173 78.4033966064),Road,POINT (9.006790161132812 7.263169765472412),POINT (9.063440000000071 7.462280000000021),Road,3,,4795.761797,,,972.1200994,,972.1200994
246,82496,"Lamivudine 150mg, tablets, 60 Tabs",0.642,24-07-2012,Nigeria,NG,Hetero Unit III Hyderabad IN,Air,POINT (17.536240313743992 78.23503560850763),POINT (17.627199173 78.4033966064),Road,POINT (9.006790161132812 7.263169765472412),POINT (9.063440000000071 7.462280000000021),Road,3,,4795.761797,,,126.234042,,126.234042
247,82497,"Lamivudine 150mg, tablets, 60 Tabs",0.645,24-07-2012,Nigeria,NG,Hetero Unit III Hyderabad IN,Air,POINT (17.536240313743992 78.23503560850763),POINT (17.627199173 78.4033966064),Road,POINT (9.006790161132812 7.263169765472412),POINT (9.063440000000071 7.462280000000021),Road,3,,4795.761797,,,126.8239207,,126.8239207
248,82502,"Lamivudine 150mg, tablets, 60 Tabs",5.95,14-08-2012,Nigeria,NG,Hetero Unit III Hyderabad IN,Air,POINT (17.536240313743992 78.23503560850763),POINT (17.627199173 78.4033966064),Road,POINT (9.006790161132812 7.263169765472412),POINT (9.063440000000071 7.462280000000021),Road,3,,4795.761797,,,1169.92609,,1169.92609
249,83069,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",5.897,14-08-2012,Nigeria,NG,Hetero Unit III Hyderabad IN,Air,POINT (17.536240313743992 78.23503560850763),POINT (17.627199173 78.4033966064),Road,POINT (9.006790161132812 7.263169765472412),POINT (9.063440000000071 7.462280000000021),Road,3,,4795.761797,,,1159.5049,,1159.5049
250,83642,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",50.634,04-12-2012,Nigeria,NG,Hetero Unit III Hyderabad IN,Air,POINT (17.536240313743992 78.23503560850763),POINT (17.627199173 78.4033966064),Road,POINT (9.006790161132812 7.263169765472412),POINT (9.063440000000071 7.462280000000021),Road,3,,4795.761797,,,9955.972717,,9955.972717
251,84179,"Nevirapine 200mg, tablets, 60 Tabs",13.437,09-07-2012,Nigeria,NG,Hetero Unit III Hyderabad IN,Air,POINT (17.536240313743992 78.23503560850763),POINT (17.627199173 78.4033966064),Road,POINT (9.006790161132812 7.263169765472412),POINT (9.063440000000071 7.462280000000021),Road,3,,4795.761797,,,2642.066702,,2642.066702
252,84199,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",9.421,06-11-2012,Nigeria,NG,Hetero Unit III Hyderabad IN,Air,POINT (17.536240313743992 78.23503560850763),POINT (17.627199173 78.4033966064),Road,POINT (9.006790161132812 7.263169765472412),POINT (9.063440000000071 7.462280000000021),Road,3,,4795.761797,,,1852.415748,,1852.415748
253,84738,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",4.809,14-08-2012,Nigeria,NG,Hetero Unit III Hyderabad IN,Air,POINT (17.536240313743992 78.23503560850763),POINT (17.627199173 78.4033966064),Road,POINT (9.006790161132812 7.263169765472412),POINT (9.063440000000071 7.462280000000021),Road,3,,4795.761797,,,945.5755578,,945.5755578
254,84763,"Lamivudine 150mg, tablets, 60 Tabs",0.798,06-11-2012,Nigeria,NG,Hetero Unit III Hyderabad IN,Air,POINT (17.536240313743992 78.23503560850763),POINT (17.627199173 78.4033966064),Road,POINT (9.006790161132812 7.263169765472412),POINT (9.063440000000071 7.462280000000021),Road,3,,4795.761797,,,156.9077345,,156.9077345
255,84772,"Nevirapine 200mg, tablets, 60 Tabs",7.973,04-12-2012,Nigeria,NG,Hetero Unit III Hyderabad IN,Air,POINT (17.536240313743992 78.23503560850763),POINT (17.627199173 78.4033966064),Road,POINT (9.006790161132812 7.263169765472412),POINT (9.063440000000071 7.462280000000021),Road,3,,4795.761797,,,1567.700961,,1567.700961
256,84774,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",25.523,04-12-2012,Nigeria,NG,Hetero Unit III Hyderabad IN,Air,POINT (17.536240313743992 78.23503560850763),POINT (17.627199173 78.4033966064),Road,POINT (9.006790161132812 7.263169765472412),POINT (9.063440000000071 7.462280000000021),Road,3,,4795.761797,,,5018.491363,,5018.491363
257,85241,"Lamivudine 150mg, tablets, 60 Tabs",2.046,16-02-2012,Nigeria,NG,Hetero Unit III Hyderabad IN,Air,POINT (17.536240313743992 78.23503560850763),POINT (17.627199173 78.4033966064),Road,POINT (9.006790161132812 7.263169765472412),POINT (9.063440000000071 7.462280000000021),Road,3,,4795.761797,,,402.2972741,,402.2972741
258,85289,"Nevirapine 200mg, tablets, 60 Tabs",14.81,24-07-2012,Nigeria,NG,Hetero Unit III Hyderabad IN,Air,POINT (17.536240313743992 78.23503560850763),POINT (17.627199173 78.4033966064),Road,POINT (9.006790161132812 7.263169765472412),POINT (9.063440000000071 7.462280000000021),Road,3,,4795.761797,,,2912.034521,,2912.034521
259,85916,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",17.521,07-11-2012,Nigeria,NG,Hetero Unit III Hyderabad IN,Air,POINT (17.536240313743992 78.23503560850763),POINT (17.627199173 78.4033966064),Road,POINT (9.006790161132812 7.263169765472412),POINT (9.063440000000071 7.462280000000021),Road,3,,4795.761797,,,3445.088241,,3445.088241
260,86510,"Nevirapine 200mg, tablets, 60 Tabs",9.697,13-08-2012,Nigeria,NG,Hetero Unit III Hyderabad IN,Air,POINT (17.536240313743992 78.23503560850763),POINT (17.627199173 78.4033966064),Road,POINT (9.006790161132812 7.263169765472412),POINT (9.063440000000071 7.462280000000021),Road,3,,4795.761797,,,1906.684588,,1906.684588
261,15005,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",2.607,18-09-2012,Nigeria,NG,"Trinity Biotech, Plc",Air,POINT (42.95551000000006 -78.71387699999997),POINT (42.94049835 -78.73220062),Road,POINT (9.006790161132812 7.263169765472412),POINT (9.063440000000071 7.462280000000021),Road,3,,5593.738712,,,597.8979497,,597.8979497
262,46353,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",1.99,21-12-2012,Nigeria,NG,"Trinity Biotech, Plc",Air,POINT (42.95551000000006 -78.71387699999997),POINT (42.94049835 -78.73220062),Road,POINT (9.006790161132812 7.263169765472412),POINT (9.063440000000071 7.462280000000021),Road,3,,5593.738712,,,456.3931415,,456.3931415
263,79871,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",1.99,21-12-2012,Nigeria,NG,"Trinity Biotech, Plc",Air,POINT (42.95551000000006 -78.71387699999997),POINT (42.94049835 -78.73220062),Road,POINT (9.006790161132812 7.263169765472412),POINT (9.063440000000071 7.462280000000021),Road,3,,5593.738712,,,456.3931415,,456.3931415
264,16923,"Atazanavir/Ritonavir 300/100mg, tablets, 30 Tabs",1.36,20-10-2012,Nigeria,NG,Mylan (formerly Matrix) Nashik,Air,POINT (19.99727000000007 73.79096000000004),POINT (19.8841 73.84056666670001),Road,POINT (9.006790161132812 7.263169765472412),POINT (9.063440000000071 7.462280000000021),Road,3,,4491.825958,10.06704612,2.888839554,250.4642154,,253.353055
265,53997,"Atazanavir/Ritonavir 300/100mg, tablets, 30 Tabs",5.059,12-12-2012,Nigeria,NG,Mylan (formerly Matrix) Nashik,Air,POINT (19.99727000000007 73.79096000000004),POINT (19.8841 73.84056666670001),Road,POINT (9.006790161132812 7.263169765472412),POINT (9.063440000000071 7.462280000000021),Road,3,,4491.825958,10.06704612,10.74605831,931.6900484,,942.4361067
266,82454,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",3.203,16-02-2012,Nigeria,NG,Mylan (formerly Matrix) Nashik,Air,POINT (19.99727000000007 73.79096000000004),POINT (19.8841 73.84056666670001),Road,POINT (9.006790161132812 7.263169765472412),POINT (9.063440000000071 7.462280000000021),Road,3,,4491.825958,10.06704612,6.803641979,589.8800603,,596.6837023
267,82460,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",14.487,16-02-2012,Nigeria,NG,Mylan (formerly Matrix) Nashik,Air,POINT (19.99727000000007 73.79096000000004),POINT (19.8841 73.84056666670001),Road,POINT (9.006790161132812 7.263169765472412),POINT (9.063440000000071 7.462280000000021),Road,3,,4491.825958,10.06704612,30.77251369,2667.996389,,2698.768903
268,82469,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",6.078,30-04-2012,Nigeria,NG,Mylan (formerly Matrix) Nashik,Air,POINT (19.99727000000007 73.79096000000004),POINT (19.8841 73.84056666670001),Road,POINT (9.006790161132812 7.263169765472412),POINT (9.063440000000071 7.462280000000021),Road,3,,4491.825958,10.06704612,12.91056383,1119.354045,,1132.264609
269,82470,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",2.721,30-04-2012,Nigeria,NG,Mylan (formerly Matrix) Nashik,Air,POINT (19.99727000000007 73.79096000000004),POINT (19.8841 73.84056666670001),Road,POINT (9.006790161132812 7.263169765472412),POINT (9.063440000000071 7.462280000000021),Road,3,,4491.825958,10.06704612,5.779803255,501.1125957,,506.892399
270,83016,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",11.16,15-03-2012,Nigeria,NG,Mylan (formerly Matrix) Nashik,Air,POINT (19.99727000000007 73.79096000000004),POINT (19.8841 73.84056666670001),Road,POINT (9.006790161132812 7.263169765472412),POINT (9.063440000000071 7.462280000000021),Road,3,,4491.825958,10.06704612,23.70547752,2055.279885,,2078.985363
271,83028,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",6.949,30-04-2012,Nigeria,NG,Mylan (formerly Matrix) Nashik,Air,POINT (19.99727000000007 73.79096000000004),POINT (19.8841 73.84056666670001),Road,POINT (9.006790161132812 7.263169765472412),POINT (9.063440000000071 7.462280000000021),Road,3,,4491.825958,10.06704612,14.76069563,1279.761642,,1294.522338
272,83041,"Nevirapine 200mg, tablets, 60 Tabs",6.944,03-06-2012,Nigeria,NG,Mylan (formerly Matrix) Nashik,Air,POINT (19.99727000000007 73.79096000000004),POINT (19.8841 73.84056666670001),Road,POINT (9.006790161132812 7.263169765472412),POINT (9.063440000000071 7.462280000000021),Road,3,,4491.825958,10.06704612,14.7500749,1278.840818,,1293.590893
273,83049,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",14.964,03-06-2012,Nigeria,NG,Mylan (formerly Matrix) Nashik,Air,POINT (19.99727000000007 73.79096000000004),POINT (19.8841 73.84056666670001),Road,POINT (9.006790161132812 7.263169765472412),POINT (9.063440000000071 7.462280000000021),Road,3,,4491.825958,10.06704612,31.78573168,2755.843029,,2787.628761
274,83053,"Nevirapine 200mg, tablets, 60 Tabs",13.437,09-07-2012,Nigeria,NG,Mylan (formerly Matrix) Nashik,Air,POINT (19.99727000000007 73.79096000000004),POINT (19.8841 73.84056666670001),Road,POINT (9.006790161132812 7.263169765472412),POINT (9.063440000000071 7.462280000000021),Road,3,,4491.825958,10.06704612,28.54215962,2474.623281,,2503.165441
275,83070,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",13.193,14-08-2012,Nigeria,NG,Mylan (formerly Matrix) Nashik,Air,POINT (19.99727000000007 73.79096000000004),POINT (19.8841 73.84056666670001),Road,POINT (9.006790161132812 7.263169765472412),POINT (9.063440000000071 7.462280000000021),Road,3,,4491.825958,10.06704612,28.02386782,2429.687055,,2457.710922
276,83096,"Nevirapine 200mg, tablets, 60 Tabs",7.973,04-12-2012,Nigeria,NG,Mylan (formerly Matrix) Nashik,Air,POINT (19.99727000000007 73.79096000000004),POINT (19.8841 73.84056666670001),Road,POINT (9.006790161132812 7.263169765472412),POINT (9.063440000000071 7.462280000000021),Road,3,,4491.825958,10.06704612,16.93582189,1468.346463,,1485.282285
277,83608,"Nevirapine 200mg, tablets, 60 Tabs",14.81,24-07-2012,Nigeria,NG,Mylan (formerly Matrix) Nashik,Air,POINT (19.99727000000007 73.79096000000004),POINT (19.8841 73.84056666670001),Road,POINT (9.006790161132812 7.263169765472412),POINT (9.063440000000071 7.462280000000021),Road,3,,4491.825958,10.06704612,31.45861309,2727.48164,,2758.940253
278,83633,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",3.856,06-11-2012,Nigeria,NG,Mylan (formerly Matrix) Nashik,Air,POINT (19.99727000000007 73.79096000000004),POINT (19.8841 73.84056666670001),Road,POINT (9.006790161132812 7.263169765472412),POINT (9.063440000000071 7.462280000000021),Road,3,,4491.825958,10.06704612,8.190709795,710.1397167,,718.3304265
279,83634,"Abacavir 300mg, tablets, 60 Tabs",1.319,06-11-2012,Nigeria,NG,Mylan (formerly Matrix) Nashik,Air,POINT (19.99727000000007 73.79096000000004),POINT (19.8841 73.84056666670001),Road,POINT (9.006790161132812 7.263169765472412),POINT (9.063440000000071 7.462280000000021),Road,3,,4491.825958,10.06704612,2.801749538,242.913456,,245.7152055
280,84148,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",1.942,16-02-2012,Nigeria,NG,Mylan (formerly Matrix) Nashik,Air,POINT (19.99727000000007 73.79096000000004),POINT (19.8841 73.84056666670001),Road,POINT (9.006790161132812 7.263169765472412),POINT (9.063440000000071 7.462280000000021),Road,3,,4491.825958,10.06704612,4.125092952,357.6481664,,361.7732594
281,84183,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",2.091,24-07-2012,Nigeria,NG,Mylan (formerly Matrix) Nashik,Air,POINT (19.99727000000007 73.79096000000004),POINT (19.8841 73.84056666670001),Road,POINT (9.006790161132812 7.263169765472412),POINT (9.063440000000071 7.462280000000021),Road,3,,4491.825958,10.06704612,4.441590814,385.0887312,,389.530322
